31.5,0.00058703,0.019459,820.1301113,12016.66649,24.88149108,0.002070582,482.9560434
32,0.00058606,0.019752,820.3704446,11979.15736,24.83303633,0.00207302,482.387945
32.5,0.0005851,0.020044,820.6100278,11982.65579,24.78448685,0.002068363,483.474032
33,0.00058411,0.020336,820.8496809,11986.15523,24.73584208,0.002063701,484.5662904
33.5,0.00058316,0.020628,821.089404,11948.58926,24.68710146,0.00206611,484.0013027
34,0.00058217,0.020919,821.3283758,11952.06681,24.63826441,0.002061423,485.101816
34.5,0.00058119,0.02121,821.5674171,11914.45506,24.58933037,0.002063823,484.5375974
35,0.00058025,0.0215,821.8057062,11876.80857,24.54029876,0.002066237,483.9716374
35.5,0.00057927,0.021789,822.0432424,11921.35553,24.49116898,0.002054395,486.7613929
36,0.0005783,0.022079,822.2816695,11842.56129,24.44194045,0.002063907,484.5180485
36.5,0.00057733,0.022367,822.5185207,11845.97244,24.39261257,0.002059148,485.637707
37,0.00057637,0.022655,822.7554402,11849.38457,24.34318473,0.002054384,486.7639423
37.5,0.00057541,0.022943,822.9924279,11811.63623,24.29365633,0.002056756,486.2024912
38,0.00057445,0.02323,823.2286606,11815.02665,24.24402674,0.002051965,487.3376349
38.5,0.00057349,0.023517,823.4649611,11777.23301,24.19429536,0.002054328,486.7772686
39,0.00057251,0.023803,823.7005058,11780.60178,24.14446153,0.00204951,487.9214955
39.5,0.00057156,0.024089,823.9361178,11742.76294,24.09452464,0.002051862,487.3622999
40,0.00057061,0.024374,824.1709731,11746.11011,24.04448404,0.002047017,488.5157897
40.5,0.00056964,0.024659,824.4058953,11749.45823,23.99433907,0.002042166,489.6762603
41,0.0005687,0.024944,824.6408845,11711.56352,23.94408909,0.002044483,489.1212807
41.5,0.00056773,0.025228,824.8751157,11673.63463,23.89373343,0.002046812,488.5646967
42,0.00056677,0.025511,825.1085884,11676.93874,23.84327143,0.002041911,489.7372733
42.5,0.0005658,0.025794,825.3421272,11638.96501,23.7927024,0.002044228,489.1821373
43,0.00056484,0.026076,825.5749065,11642.24766,23.74202566,0.002039299,490.3645472
43.5,0.00056389,0.026358,825.8077514,11645.53124,23.69124052,0.002034363,491.5543038
44,0.00056294,0.02664,826.0406621,11607.50208,23.64034628,0.002036644,491.0038941
44.5,0.00056199,0.026921,826.2728121,11569.43902,23.58934224,0.002038936,490.451955
45,0.00056104,0.027201,826.5042009,11572.67891,23.53822767,0.002033948,491.6546425
45.5,0.0005601,0.027481,826.7356545,11575.91972,23.48700187,0.002028953,492.8649377
46,0.00055913,0.027761,826.9671729,11537.80151,23.4356641,0.002031207,492.3180952
46.5,0.00055819,0.02804,827.1979289,11499.64959,23.38421363,0.002033472,491.7697799
47,0.00055723,0.028318,827.4279219,11544.22986,23.3326497,0.002021153,494.7672041
47.5,0.0005563,0.028597,827.6588065,11464.66225,23.28097156,0.002030672,492.4477581
48,0.00055534,0.028874,827.8880997,11467.8384,23.22917846,0.002025593,493.6824789
48.5,0.00055439,0.029151,828.1174565,11471.01543,23.17726961,0.002020507,494.9252275
49,0.00055346,0.029428,828.3468768,11432.76455,23.12524425,0.002022717,494.3845966
49.5,0.00055252,0.029704,828.5755321,11435.92043,23.07310158,0.002017599,495.6386287
50,0.00055157,0.02998,828.8042505,11439.07718,23.02084081,0.002012474,496.9009287
50.5,0.00055063,0.030256,829.0330321,11359.30869,22.96846113,0.002021995,494.5611563
51,0.00054966,0.03053,829.2602182,11403.89596,22.91596172,0.002009485,497.6398593
51.5,0.00054873,0.030805,829.4882961,11365.54667,22.86334176,0.002011636,497.10785
52,0.0005478,0.031079,829.7156071,11327.16412,22.81060042,0.002013796,496.5745714
52.5,0.00054684,0.031352,829.9421504,11330.25686,22.75773684,0.002008581,497.8639546
53,0.00054591,0.031625,830.1687555,11333.35044,22.70475019,0.002003357,499.162085
53.5,0.00054496,0.031898,830.3954225,11294.91378,22.65163959,0.002005473,498.635595
54,0.00054404,0.03217,830.6213208,11256.44408,22.59840417,0.002007597,498.1079191
54.5,0.00054309,0.032441,830.8464497,11259.49499,22.54504305,0.002002314,499.4221994
55,0.00054215,0.032712,831.0716396,11262.54672,22.49155533,0.001997022,500.7455713
55.5,0.00054121,0.032983,831.2968905,11224.0232,22.4379401,0.0019991,500.2252055
56,0.00054028,0.033253,831.521371,11227.05409,22.38419645,0.001993773,501.5616314
56.5,0.00053934,0.033523,831.745912,11188.4873,22.33032346,0.00199583,501.0445693
57,0.00053842,0.033792,831.9696818,11191.49741,22.27632018,0.001990468,502.3943505
57.5,0.00053746,0.034061,832.1935117,11152.88748,22.22218567,0.001992505,501.8807621
58,0.00053654,0.034329,832.4165695,11155.87685,22.16791895,0.001987107,503.2442096
58.5,0.00053562,0.034597,832.639687,11117.22391,22.11351907,0.001989122,502.7342717
59,0.00053467,0.034864,832.8620315,11120.1926,22.05898503,0.001983687,504.1117071
59.5,0.00053373,0.035131,833.0844354,11081.49676,22.00431584,0.001985681,503.6056038
60,0.00053282,0.035397,833.3060653,11084.44483,21.94951048,0.001980208,504.9973594
60.5,0.00053189,0.035663,833.5277542,11087.39369,21.89456794,0.001974726,506.3992912
61,0.00053095,0.035929,833.7495021,11048.64478,21.83948718,0.001976667,505.9022078
61.5,0.00053003,0.036194,833.970475,11009.86351,21.78426715,0.001978614,505.4043559
62,0.0005291,0.036458,834.1906722,11012.7705,21.72890679,0.001973065,506.8257967
62.5,0.00052818,0.036722,834.4109276,11015.67825,21.67340502,0.001967505,508.2578506
63,0.00052726,0.036986,834.6312412,10976.84421,21.61776076,0.001969397,507.7697148
63.5,0.00052632,0.037249,834.8507781,10979.7315,21.56197289,0.001963798,509.2173873
64,0.0005254,0.037512,835.0703727,10940.85507,21.50604032,0.001965664,508.7340538
64.5,0.00052447,0.037774,835.2891898,10943.72195,21.44996189,0.001960024,510.1977341
65,0.00052356,0.038036,835.5080643,10904.80325,21.39373647,0.001961864,509.7194345
65.5,0.00052263,0.038297,835.7261603,10907.64978,21.33736289,0.001956183,511.1995253
66,0.0005217,0.038558,835.9443133,10868.68894,21.28083997,0.001957995,510.7265012
66.5,0.00052078,0.038818,836.1616871,10871.51517,21.22416653,0.001952273,512.2234201
67,0.00051986,0.039078,836.3791174,10874.34213,21.16734135,0.00194654,513.732072
67.5,0.00051894,0.039338,836.5966042,10835.32914,21.11036321,0.00194829,513.2706166
68,0.00051803,0.039597,836.8133108,10796.28437,21.05323086,0.001950044,512.8089101
68.5,0.00051712,0.039855,837.0292365,10799.07017,20.99594305,0.001944236,514.3408012
69,0.00051618,0.040113,837.2452179,10801.85669,20.9384985,0.001938417,515.8849709
69.5,0.00051528,0.040371,837.461255,10762.76008,20.88089592,0.001940106,515.435742
70,0.00051435,0.040628,837.6765102,10765.52647,20.823134,0.001934242,516.9983764
70.5,0.00051343,0.040885,837.8918208,10726.38823,20.7652114,0.0019359,516.555696
71,0.00051253,0.041141,838.1063485,10729.13453,20.70712678,0.00192999,518.1372891
71.5,0.00051161,0.041397,838.3209312,10689.95478,20.64887877,0.001931615,517.7014649
72,0.0005107,0.041652,838.5347303,10692.68107,20.59046598,0.00192566,519.3025297
72.5,0.00050979,0.041907,838.748584,10695.40805,20.53188701,0.001919692,520.9169545
73,0.00050885,0.042162,838.9624921,10656.17693,20.47314043,0.001921246,520.4954737
73.5,0.00050795,0.042416,839.1756157,10616.91452,20.4142248,0.001922802,520.0743416
74,0.00050705,0.042669,839.3879539,10619.60094,20.35513864,0.001916752,521.715972
74.5,0.00050612,0.042922,839.600346,10622.28804,20.29588047,0.001910688,523.3716298
75,0.00050523,0.043175,839.8127917,10582.97457,20.23644877,0.00191217,522.9659954
75.5,0.00050431,0.043427,840.0244512,10585.64182,20.17684202,0.001906058,524.6431434
76,0.0005034,0.043679,840.236164,10546.28736,20.11705865,0.001907501,524.2459917
76.5,0.00050249,0.04393,840.4470898,10548.93481,20.05709709,0.001901339,525.9452435
77,0.00050158,0.044181,840.6580685,10509.53949,19.99695574,0.001902743,525.5569714
77.5,0.00050068,0.044431,840.8682593,10512.16721,19.93663296,0.001896529,527.2789658
78,0.00049978,0.044681,841.0785026,10472.73116,19.8761271,0.001897893,526.8999894
78.5,0.00049888,0.04493,841.2879572,10475.33919,19.8154365,0.001891627,528.645392
79,0.00049796,0.045179,841.497464,10477.94788,19.75455944,0.001885346,530.4065581
79.5,0.00049707,0.045428,841.707023,10438.4614,19.69349419,0.001886628,530.0461817
80,0.00049615,0.045676,841.9157922,10441.05046,19.63223901,0.001880293,531.8318739
80.5,0.00049525,0.045924,842.1246132,10401.52351,19.5707921,0.001881531,531.4819889
81,0.00049434,0.046171,842.3326437,10404.093,19.50915165,0.001875142,533.2929482
81.5,0.00049346,0.046418,842.5407256,10364.52571,19.44731584,0.001876334,532.9540486
82,0.00049254,0.046664,842.7480161,10367.0757,19.38528277,0.001869889,534.7910483
82.5,0.00049164,0.04691,842.9553576,10327.46819,19.32305056,0.001871035,534.4636531
83,0.00049075,0.047155,843.161907,10329.99873,19.26061728,0.001864532,536.3275009
83.5,0.00048986,0.0474,843.3685069,10290.35116,19.19798096,0.001865629,536.0121555
84,0.00048895,0.047644,843.5743139,10292.86231,19.13513961,0.001859069,537.9036954
84.5,0.00048804,0.047888,843.7801712,10295.37407,19.0720912,0.001852491,539.8135927
85,0.00048716,0.048132,843.9860787,10255.67687,19.00883368,0.001853494,539.5216268
85.5,0.00048626,0.048375,844.1911922,10258.1693,18.94536494,0.001846856,541.4606334
86,0.00048537,0.048618,844.3963556,10218.43228,18.88168286,0.001847806,541.1822853
86.5,0.00048447,0.04886,844.6007242,10220.90544,18.81778528,0.001841107,543.1513482
87,0.00048358,0.049102,844.8051424,10181.12874,18.75366998,0.001842003,542.8872724
87.5,0.00048267,0.049343,845.0087649,10183.58269,18.68933473,0.001835242,544.887383
88,0.00048179,0.049584,845.2124366,10186.03723,18.62477725,0.001828462,546.9078687
88.5,0.00048089,0.049825,845.4161573,10146.21138,18.55999522,0.001829254,546.6710129
89,0.00048001,0.050065,845.6190816,10106.35569,18.49498628,0.001830035,546.4375877
89.5,0.00047911,0.050304,845.8212087,10108.77139,18.42974803,0.001823144,548.5029626
90,0.00047822,0.050543,846.0233841,10111.18768,18.36427802,0.001816234,550.5899914
90.5,0.00047733,0.050782,846.2256078,10071.28317,18.29857378,0.001816906,550.3862373
91,0.00047644,0.05102,846.4270335,10073.68042,18.23263276,0.001809928,552.5082721
91.5,0.00047556,0.051258,846.6285071,10033.73676,18.16645238,0.001810537,552.3222999
92,0.00047465,0.051495,846.8291819,10036.11504,18.10003003,0.00180349,554.4805738
92.5,0.00047378,0.051732,847.0299042,10038.49388,18.03336303,0.001796421,556.6623299
93,0.00047288,0.051969,847.230674,9998.50173,17.96644865,0.001796914,556.5096323
93.5,0.00047201,0.052205,847.4306441,9958.480143,17.89928412,0.001797391,556.3619236
94,0.00047112,0.05244,847.6298137,9960.820661,17.83186661,0.001790201,558.5966336
94.5,0.00047023,0.052675,847.8290301,9963.161729,17.76419325,0.001782988,560.8564143
95,0.00046935,0.05291,848.0282933,9923.091988,17.6962611,0.001783341,560.7451164
95.5,0.00046845,0.053144,848.2267552,9925.414264,17.62806716,0.001776054,563.0460886
96,0.00046757,0.053378,848.4252634,9885.305913,17.55960839,0.001776334,562.9570828
96.5,0.0004667,0.053611,848.6229696,9887.609457,17.49088167,0.00176897,565.3008032
97,0.00046581,0.053844,848.8207218,9889.913539,17.42188384,0.001761581,567.6718791
97.5,0.00046492,0.054077,849.01852,9849.75736,17.35261166,0.00176173,567.6239145
98,0.00046404,0.054309,849.2155152,9809.572162,17.28306184,0.001761857,567.5830043
98.5,0.00046316,0.05454,849.4117066,9811.838435,17.213231,0.001754333,570.0172405
99,0.00046228,0.054771,849.6079434,9814.105232,17.14311571,0.001746783,572.4808369
99.5,0.0004614,0.055002,849.8042255,9773.872545,17.07271248,0.001746771,572.4850435
100,0.00046053,0.055232,849.9997029,9776.120795,17.00201771,0.001739137,574.9976832
100.5,0.00045964,0.055462,850.1952254,9778.369561,16.93102777,0.001731478,577.5414048
101,0.00045878,0.055692,850.3907927,9695.560289,16.85973891,0.001738913,575.0717932
101.5,0.0004579,0.05592,850.584704,9740.310083,16.78814734,0.001723574,580.1896949
102,0.00045702,0.056149,850.7795102,9699.992173,16.71624916,0.001723326,580.2732466
102.5,0.00045614,0.056377,850.97351,9702.204023,16.64404041,0.001715491,582.9236043
103,0.00045527,0.056605,851.1675541,9661.848317,16.57151701,0.00171515,583.0394593
103.5,0.00045438,0.056832,851.360791,9664.041806,16.49867482,0.001707223,585.7465469
104,0.00045351,0.057059,851.5540719,9623.648444,16.42550961,0.001706786,585.8964911
104.5,0.00045263,0.057285,851.7465448,9625.823634,16.35201703,0.001698765,588.6627698
105,0.00045177,0.057511,851.9390613,9585.392756,16.27819264,0.001698229,588.848711
105.5,0.0004509,0.057736,852.1307692,9587.549712,16.20403193,0.001690112,591.6767972
106,0.00045003,0.057961,852.3225202,9589.707154,16.12953024,0.001681963,594.5434872
106.5,0.00044916,0.058186,852.5143143,9549.229794,16.05468282,0.001681254,594.7940485
107,0.00044829,0.05841,852.7052989,9551.369061,15.97948483,0.001673005,597.7269706
107.5,0.00044741,0.058634,852.8963263,9510.854459,15.90393129,0.001672187,598.0190863
108,0.00044655,0.058857,853.0865434,9512.975616,15.8280171,0.001663835,601.0213126
108.5,0.00044567,0.05908,853.2768029,9472.423912,15.75173706,0.001662905,601.357417
109,0.0004448,0.059302,853.4662514,9474.527024,15.67508582,0.001654445,604.4322267
109.5,0.00044393,0.059524,853.6557419,9476.630602,15.5980579,0.00164595,607.5519569
110,0.00044307,0.059746,853.8452745,9436.032927,15.52064771,0.001644828,607.9664396
110.5,0.0004422,0.059967,854.0339952,9395.407404,15.44284948,0.001643659,608.398561
111,0.00044133,0.060187,854.2219033,9440.195135,15.36465734,0.001627578,614.4097409
111.5,0.00044047,0.060408,854.4107072,9399.551692,15.28606523,0.001626255,614.909825
112,0.0004396,0.060628,854.5986983,9358.880506,15.20706694,0.001624881,615.4296907
112.5,0.00043873,0.060847,854.7858759,9360.930325,15.12765613,0.001616042,618.7958164
113,0.00043787,0.061066,854.9730945,9320.222597,15.04782625,0.001614535,619.3733527
113.5,0.00043701,0.061284,855.1594989,9322.254627,14.96757061,0.001605574,622.8301755
114,0.00043615,0.061502,855.345944,9324.2871,14.88688231,0.001596571,626.3425013
114.5,0.00043528,0.06172,855.5324298,9283.53409,14.80575428,0.00159484,627.0220291
115,0.00043442,0.061937,855.7181005,9285.548835,14.72417925,0.001585709,630.6326944
115.5,0.00043356,0.062154,855.9038114,9244.759562,14.64214976,0.001583832,631.3799347
116,0.00043269,0.06237,856.0887066,9246.756645,14.55965812,0.001574569,635.0943524
116.5,0.00043183,0.062586,856.2736418,9248.75416,14.47669643,0.001565259,638.8718728
117,0.00043098,0.062802,856.4586168,9207.919947,14.39325656,0.001563139,639.738471
117.5,0.00043013,0.063017,856.6427752,9167.058535,14.30933015,0.001560951,640.6350568
118,0.00042926,0.063231,856.8261164,9211.870992,14.22490859,0.001544193,647.5873594
118.5,0.00042839,0.063446,857.0103538,9128.13238,14.139983,0.001549055,645.5546925
119,0.00042753,0.063659,857.1929165,9172.945676,14.05454426,0.001532173,652.6676005
119.5,0.00042668,0.063873,857.3763754,9132.030925,13.96858294,0.001529625,653.7549991
120,0.00042582,0.064086,857.559016,9091.089191,13.88208933,0.001527,654.8790297
120.5,0.00042497,0.064298,857.7408378,9093.016706,13.79505343,0.001517104,659.1505247
121,0.00042412,0.06451,857.9226981,9094.94463,13.7074649,0.001507152,663.5030397
121.5,0.00042326,0.064722,858.104597,9053.958658,13.61931309,0.001504238,664.7882017
122,0.0004224,0.064933,858.2856762,9055.869244,13.53058698,0.001494123,669.2887203
122.5,0.00042155,0.065144,858.4667936,9014.847858,13.4412752,0.001491015,670.6839735
123,0.0004207,0.065354,858.6470905,9016.741175,13.35136599,0.001480731,675.3422219
123.5,0.00041985,0.065564,858.8274254,9018.63489,13.26084721,0.001470383,680.0949249
124,0.00041899,0.065774,859.0077981,8977.569613,13.16970629,0.001466957,681.6833584
124.5,0.00041815,0.065983,859.1873494,8936.477796,13.07793022,0.001463432,683.3250865
125,0.00041729,0.066191,859.366079,8981.31404,12.98550552,0.001445836,691.6414632
125.5,0.00041644,0.0664,859.5457053,8897.21888,12.89241826,0.001449039,690.1124909
126,0.00041559,0.066607,859.7236497,8942.055898,12.79865397,0.001431288,698.6715881
126.5,0.00041473,0.066815,859.9024908,8900.911992,12.70419767,0.001427292,700.6276367
127,0.00041389,0.067022,860.080509,8859.741765,12.6090338,0.001423183,702.6503302
127.5,0.00041304,0.067228,860.2577039,8861.56706,12.51314622,0.001412069,708.1805728
128,0.00041218,0.067434,860.4349352,8863.392731,12.41651817,0.001400876,713.8388244
128.5,0.00041134,0.06764,860.612203,8822.179324,12.31913221,0.001396382,716.1364272
129,0.00041049,0.067845,860.7886466,8823.988056,12.22097023,0.001384971,722.0366217
129.5,0.00040965,0.06805,860.9651264,8782.740098,12.12201337,0.001380209,724.5281645
130,0.0004088,0.068254,861.1407812,8784.53196,12.02224202,0.001368569,730.689995
130.5,0.00040795,0.068458,861.3164718,8786.324187,11.92163571,0.00135684,737.0065986
131,0.00040712,0.068662,861.4921983,8745.033404,11.82017314,0.001351644,739.8397046
131.5,0.00040626,0.068865,861.667099,8746.808826,11.71783205,0.001339669,746.452824
132,0.00040542,0.069068,861.8420352,8705.483779,11.61458923,0.001334169,749.5300616
132.5,0.00040458,0.06927,862.0161448,8707.242465,11.5104204,0.001321936,756.466068
133,0.00040373,0.069472,862.1902897,8665.883303,11.40530021,0.001316115,759.8119423
133.5,0.00040289,0.069673,862.3636074,8667.625321,11.29920209,0.00130361,767.100655
134,0.00040204,0.069874,862.5369599,8669.367689,11.19209823,0.001290994,774.5971768
134.5,0.0004012,0.070075,862.7103472,8627.96624,11.08395948,0.001284655,778.4191433
135,0.00040037,0.070275,862.8829065,8629.692006,10.97475524,0.001271744,786.3220469
135.5,0.00039952,0.070475,863.0555004,8588.256732,10.86445339,0.001265036,790.4913777
136,0.00039868,0.070674,863.2272655,8589.965965,10.75302016,0.001251812,798.8421708
136.5,0.00039784,0.070873,863.3990648,8591.675538,10.64041999,0.001238457,807.4564303
137,0.000397,0.071072,863.5708983,8550.198335,10.52661543,0.001231155,812.2457206
137.5,0.00039617,0.07127,863.7419023,8508.695817,10.411567,0.001223638,817.2348906
138,0.00039532,0.071467,863.9120762,8553.576331,10.29523299,0.001203617,830.8288253
138.5,0.00039449,0.071665,864.0831478,8468.844768,10.17756932,0.001201766,832.1087778
139,0.00039365,0.071861,864.2525246,8513.725942,10.05852933,0.001181449,846.4185634
139.5,0.0003928,0.072058,864.4227992,8472.173678,9.938063551,0.001173024,852.4974341
140,0.00039197,0.072254,864.5922426,8430.596322,9.816119503,0.001164345,858.8522501
140.5,0.00039114,0.072449,864.7608546,8475.486945,9.692641386,0.001143609,874.4248969
141,0.00039031,0.072645,864.9303643,8390.638399,9.567569806,0.001140267,876.9874241
141.5,0.00038947,0.072839,865.0981771,8435.529664,9.440841432,0.001119176,893.5146009
142,0.00038864,0.073034,865.2668877,8393.902993,9.312388624,0.001109423,901.3694908
142.5,0.00038779,0.073228,865.4347657,8352.251456,9.182139012,0.001099361,909.6193648
143,0.00038697,0.073421,865.6018108,8353.863596,9.050015016,0.001083333,923.0773188
143.5,0.00038613,0.073614,865.768888,8355.476047,8.915933307,0.001067077,937.1398102
144,0.0003853,0.073807,865.9359976,8313.783674,8.779804194,0.001056054,946.9213084
144.5,0.00038447,0.073999,866.1022732,8315.380074,8.641530919,0.001039223,962.2577471
145,0.00038363,0.074191,866.2685808,8273.655056,8.501008856,0.001027479,973.2556683
145.5,0.0003828,0.074382,866.4340539,8275.235475,8.358124581,0.001010017,990.0828103
146,0.00038197,0.074573,866.5995586,8276.816196,8.212754804,0.00099226,1007.800232
146.5,0.00038114,0.074764,866.765095,8235.050707,8.064765118,0.000979322,1021.114761
147,0.00038031,0.074954,866.929796,8236.615515,7.914008552,0.000960833,1040.76404
147.5,0.00037948,0.075144,867.0945283,8194.817678,7.760323853,0.000946979,1055.989136
148,0.00037864,0.075333,867.2584246,8196.366645,7.603533472,0.000927671,1077.968115
148.5,0.00037783,0.075522,867.422352,8154.536611,7.443441153,0.000912798,1095.53316
149,0.00037699,0.07571,867.5854427,8156.069808,7.279829061,0.000892566,1120.365566
149.5,0.00037617,0.075898,867.7485641,8157.603293,7.112454295,0.00087188,1146.946322
150,0.00037533,0.076086,867.9117162,8115.733344,6.941044665,0.000855258,1169.238023
150.5,0.00037452,0.076273,868.0740308,8117.251128,6.765293489,0.000833446,1199.837249
151,0.00037369,0.07646,868.2363759,8118.769196,6.584853145,0.000811065,1232.946129
151.5,0.00037286,0.076647,868.3987512,8076.859511,6.399326987,0.000792304,1262.142023
152,0.00037204,0.076833,868.5602884,8034.925876,6.208259083,0.000772659,1294.231727
152.5,0.00037121,0.077018,868.7209869,8036.412474,6.011121009,0.000747986,1336.924088
153,0.00037038,0.077203,868.8817152,8037.899348,5.807294614,0.000722489,1384.103939
153.5,0.00036956,0.077388,869.0424732,8039.386497,5.596049114,0.000696079,1436.618288
154,0.00036873,0.077573,869.2032609,7997.405739,5.376510079,0.000672282,1487.471542
154.5,0.00036792,0.077757,869.363209,7955.40126,5.147616495,0.000647059,1545.45337
155,0.00036709,0.07794,869.5223171,7956.857231,4.908059751,0.000616834,1621.181818
155.5,0.00036627,0.078123,869.6814542,7958.313469,4.656194312,0.000585073,1709.188435
156,0.00036544,0.078306,869.8406205,7916.270005,4.389902097,0.000554542,1803.290787
156.5,0.00036462,0.078488,869.9989459,7917.710897,4.106377402,0.000518632,1928.149832
157,0.00036381,0.07867,870.1573001,7919.152052,3.801766736,0.000480072,2083.018923
157.5,0.00036298,0.078852,870.3156831,7877.069786,3.470522333,0.000440585,2269.707275
158,0.00036216,0.079033,870.4732245,7834.964146,3.104129541,0.000396189,2524.045483
158.5,0.00036134,0.079213,870.6299238,7879.913921,2.688255039,0.000341153,2931.237478
159,0.00036052,0.079394,870.7875221,7837.793079,2.194951048,0.000280047,3570.82819
